make: Nothing to be done for 'all'.
PA1 timing test
srun -N2 PA1 10000 30 10000
The following timings are the average of 30 tests:
Integers 	 Seconds
2607 	  0.000286667
2608 	  0.000286500
2609 	  0.000286567
2610 	  0.000286500
2611 	  0.000286600
2612 	  0.000286500
2613 	  0.000286533
2614 	  0.000286433
2615 	  0.000286433
2616 	  0.000286400
2617 	  0.000286533
2618 	  0.000286567
2619 	  0.000286633
2620 	  0.000286500
2621 	  0.000286533
2622 	  0.000286467
2623 	  0.000291367
2624 	  0.000286533
2625 	  0.000286600
2626 	  0.000286533
2627 	  0.000291300
2628 	  0.000286433
2629 	  0.000286533
2630 	  0.000286433
2631 	  0.000286533
2632 	  0.000286567
2633 	  0.000291300
2634 	  0.000286567
2635 	  0.000286400
2636 	  0.000291367
2637 	  0.000286667
2638 	  0.000291100
2639 	  0.000286700
2640 	  0.000286533
2641 	  0.000286533
2642 	  0.000286533
2643 	  0.000286567
2644 	  0.000286500
2645 	  0.000291367
2646 	  0.000286467
2647 	  0.000286633
2648 	  0.000286533
2649 	  0.000286467
2650 	  0.000291367
2651 	  0.000286567
2652 	  0.000286500
2653 	  0.000286633
2654 	  0.000286567
2655 	  0.000291433
2656 	  0.000291200
2657 	  0.000291367
2658 	  0.000291300
2659 	  0.000286533
2660 	  0.000300833
2661 	  0.000286433
2662 	  0.000286567
2663 	  0.000296167
2664 	  0.000286567
2665 	  0.000300900
2666 	  0.000295933
2667 	  0.000296133
2668 	  0.000291333
2669 	  0.000300867
2670 	  0.000286567
2671 	  0.000291267
2672 	  0.000291267
2673 	  0.000291367
2674 	  0.000295967
2675 	  0.000300933
2676 	  0.000300933
2677 	  0.000291267
2678 	  0.000286567
2679 	  0.000291400
2680 	  0.000300867
2681 	  0.000300967
2682 	  0.000296133
2683 	  0.000310467
2684 	  0.000300733
2685 	  0.000296200
2686 	  0.000310300
2687 	  0.000305800
2688 	  0.000300967
2689 	  0.000319867
2690 	  0.000301067
2691 	  0.000315200
2692 	  0.000329333
2693 	  0.000329600
2694 	  0.000324633
2695 	  0.000329567
2696 	  0.000324967
2697 	  0.000320167
2698 	  0.000339133
2699 	  0.000334400
2700 	  0.000339000
2701 	  0.000343900
2702 	  0.000343600
2703 	  0.000339100
2704 	  0.000344100
2705 	  0.000339133
2706 	  0.000343900
2707 	  0.000334333
2708 	  0.000343867
2709 	  0.000343667
2710 	  0.000344033
2711 	  0.000353233
2712 	  0.000339433
2713 	  0.000353433
2714 	  0.000348433
2715 	  0.000353133
2716 	  0.000348700
2717 	  0.000353367
2718 	  0.000358133
2719 	  0.000353567
2720 	  0.000348800
2721 	  0.000362700
2722 	  0.000353633
2723 	  0.000358267
2724 	  0.000358033
2725 	  0.000363233
2726 	  0.000358200
2727 	  0.000358100
2728 	  0.000353567
2729 	  0.000362833
2730 	  0.000358333
2731 	  0.000367767
2732 	  0.000367767
2733 	  0.000363000
2734 	  0.000381900
2735 	  0.000363200
2736 	  0.000362900
2737 	  0.000363167
2738 	  0.000367833
2739 	  0.000362800
2740 	  0.000367733
2741 	  0.000367667
2742 	  0.000367733
2743 	  0.000363033
2744 	  0.000372533
2745 	  0.000367967
2746 	  0.000367633
2747 	  0.000377333
2748 	  0.000377400
2749 	  0.000367667
2750 	  0.000372467
2751 	  0.000372600
2752 	  0.000377267
2753 	  0.000377467
2754 	  0.000367867
2755 	  0.000372567
2756 	  0.000381867
2757 	  0.000391700
2758 	  0.000377333
2759 	  0.000391600
2760 	  0.000382233
2761 	  0.000386733
2762 	  0.000391633
2763 	  0.000396467
2764 	  0.000405933
2765 	  0.000391767
2766 	  0.000410767
2767 	  0.000406067
2768 	  0.000406067
2769 	  0.000420300
2770 	  0.000406033
2771 	  0.000396533
2772 	  0.000396367
2773 	  0.000430000
2774 	  0.000424967
2775 	  0.000425067
2776 	  0.000410733
2777 	  0.000425100
2778 	  0.000420233
2779 	  0.000430000
2780 	  0.000420200
2781 	  0.000430000
2782 	  0.000429933
2783 	  0.000429967
2784 	  0.000425167
2785 	  0.000429933
2786 	  0.000429967
2787 	  0.000429867
2788 	  0.000429900
2789 	  0.000429933
2790 	  0.000430000
2791 	  0.000429900
2792 	  0.000429800
2793 	  0.000429867
2794 	  0.000429900
2795 	  0.000429833
2796 	  0.000429967
2797 	  0.000429833
2798 	  0.000429867
2799 	  0.000430000
2800 	  0.000429867
2801 	  0.000429800
2802 	  0.000429900
2803 	  0.000429767
2804 	  0.000429967
2805 	  0.000429833
2806 	  0.000430033
2807 	  0.000429767
2808 	  0.000429867
2809 	  0.000429900
2810 	  0.000429800
2811 	  0.000429833
2812 	  0.000429933
2813 	  0.000429833
2814 	  0.000429933
2815 	  0.000425067
2816 	  0.000429967
2817 	  0.000429833
2818 	  0.000429933
2819 	  0.000429933
2820 	  0.000429933
2821 	  0.000429767
2822 	  0.000429867
2823 	  0.000429900
2824 	  0.000429933
2825 	  0.000429867
2826 	  0.000430000
2827 	  0.000429800
2828 	  0.000429967
2829 	  0.000429900
2830 	  0.000429967
2831 	  0.000429900
2832 	  0.000429967
2833 	  0.000429933
2834 	  0.000429967
2835 	  0.000429900
2836 	  0.000429933
2837 	  0.000429933
2838 	  0.000430067
2839 	  0.000429833
2840 	  0.000429900
2841 	  0.000429933
2842 	  0.000429833
2843 	  0.000430000
2844 	  0.000429800
2845 	  0.000429967
2846 	  0.000429900
2847 	  0.000429900
2848 	  0.000429767
2849 	  0.000429867
2850 	  0.000430033
2851 	  0.000429767
2852 	  0.000430000
2853 	  0.000429900
2854 	  0.000429867
2855 	  0.000430067
2856 	  0.000429800
2857 	  0.000429900
2858 	  0.000429967
2859 	  0.000429867
2860 	  0.000430000
2861 	  0.000429800
2862 	  0.000429800
2863 	  0.000430000
2864 	  0.000429767
2865 	  0.000429933
2866 	  0.000429967
2867 	  0.000429967
2868 	  0.000429833
2869 	  0.000430000
2870 	  0.000429967
2871 	  0.000429967
2872 	  0.000429767
2873 	  0.000430000
2874 	  0.000429933
2875 	  0.000429933
2876 	  0.000429733
2877 	  0.000429967
2878 	  0.000429867
2879 	  0.000429800
2880 	  0.000429800
2881 	  0.000430033
2882 	  0.000429867
2883 	  0.000430067
2884 	  0.000429700
2885 	  0.000430000
2886 	  0.000429833
2887 	  0.000430033
2888 	  0.000429933
2889 	  0.000429733
2890 	  0.000429967
2891 	  0.000429800
2892 	  0.000429867
2893 	  0.000429867
2894 	  0.000429800
2895 	  0.000429900
2896 	  0.000429900
2897 	  0.000429867
2898 	  0.000430000
2899 	  0.000429867
2900 	  0.000429967
2901 	  0.000429867
2902 	  0.000429867
2903 	  0.000429867
2904 	  0.000429833
2905 	  0.000429733
2906 	  0.000429900
2907 	  0.000429967
2908 	  0.000429833
2909 	  0.000429967
2910 	  0.000429833
2911 	  0.000429933
2912 	  0.000429900
2913 	  0.000429933
2914 	  0.000429933
2915 	  0.000430000
2916 	  0.000429767
2917 	  0.000430067
2918 	  0.000429800
2919 	  0.000429900
2920 	  0.000429567
2921 	  0.000429867
2922 	  0.000429867
2923 	  0.000430000
2924 	  0.000429833
2925 	  0.000429800
2926 	  0.000429967
2927 	  0.000429933
2928 	  0.000429933
2929 	  0.000429833
2930 	  0.000429867
2931 	  0.000429933
2932 	  0.000429967
2933 	  0.000429833
2934 	  0.000429933
2935 	  0.000429867
2936 	  0.000429933
2937 	  0.000429833
2938 	  0.000429733
2939 	  0.000429867
2940 	  0.000429833
2941 	  0.000429933
2942 	  0.000429867
2943 	  0.000429833
2944 	  0.000430033
2945 	  0.000429833
2946 	  0.000429867
2947 	  0.000430000
2948 	  0.000429733
2949 	  0.000429900
2950 	  0.000430000
2951 	  0.000429933
2952 	  0.000429967
2953 	  0.000429867
2954 	  0.000429933
2955 	  0.000429800
2956 	  0.000429867
2957 	  0.000429900
2958 	  0.000429733
2959 	  0.000429933
2960 	  0.000429900
2961 	  0.000429800
2962 	  0.000429867
2963 	  0.000430033
2964 	  0.000429833
2965 	  0.000429933
2966 	  0.000429900
2967 	  0.000429867
2968 	  0.000429833
2969 	  0.000429933
2970 	  0.000429733
2971 	  0.000429967
2972 	  0.000444267
2973 	  0.000429833
2974 	  0.000429967
2975 	  0.000429867
2976 	  0.000429867
2977 	  0.000429900
2978 	  0.000429933
2979 	  0.000429900
2980 	  0.000429900
2981 	  0.000429800
2982 	  0.000429867
2983 	  0.000429800
2984 	  0.000429900
2985 	  0.000439367
2986 	  0.000429800
2987 	  0.000429933
2988 	  0.000429833
2989 	  0.000429900
2990 	  0.000430000
2991 	  0.000429867
2992 	  0.000429967
2993 	  0.000429967
2994 	  0.000429833
2995 	  0.000429867
2996 	  0.000429833
2997 	  0.000429967
2998 	  0.000429967
2999 	  0.000429833
3000 	  0.000430000
3001 	  0.000429933
3002 	  0.000429967
3003 	  0.000429900
3004 	  0.000429800
3005 	  0.000429933
3006 	  0.000429900
3007 	  0.000429933
3008 	  0.000429867
3009 	  0.000429933
3010 	  0.000429933
3011 	  0.000430000
3012 	  0.000429867
3013 	  0.000429933
3014 	  0.000429967
3015 	  0.000429767
3016 	  0.000429900
3017 	  0.000429833
3018 	  0.000429933
3019 	  0.000430000
3020 	  0.000429933
3021 	  0.000429867
3022 	  0.000429967
3023 	  0.000429733
3024 	  0.000429933
3025 	  0.000429833
3026 	  0.000429967
3027 	  0.000429900
3028 	  0.000429900
3029 	  0.000429967
3030 	  0.000429867
3031 	  0.000429900
3032 	  0.000430000
3033 	  0.000429867
3034 	  0.000429900
3035 	  0.000429967
3036 	  0.000429800
3037 	  0.000429933
3038 	  0.000429967
3039 	  0.000429900
3040 	  0.000429967
3041 	  0.000429733
3042 	  0.000429800
3043 	  0.000429867
3044 	  0.000429933
3045 	  0.000429933
3046 	  0.000429833
3047 	  0.000429833
3048 	  0.000429967
3049 	  0.000429867
3050 	  0.000429933
3051 	  0.000429867
3052 	  0.000429933
3053 	  0.000429800
3054 	  0.000430133
3055 	  0.000429867
3056 	  0.000429867
3057 	  0.000429933
3058 	  0.000429867
3059 	  0.000430067
3060 	  0.000429867
3061 	  0.000429933
3062 	  0.000430067
3063 	  0.000429833
3064 	  0.000430000
3065 	  0.000429733
3066 	  0.000429900
3067 	  0.000430033
3068 	  0.000429867
3069 	  0.000429800
3070 	  0.000430000
3071 	  0.000429867
3072 	  0.000430067
3073 	  0.000429833
3074 	  0.000429800
3075 	  0.000429800
3076 	  0.000429933
3077 	  0.000429767
3078 	  0.000429900
3079 	  0.000429900
3080 	  0.000430067
3081 	  0.000429833
3082 	  0.000429967
3083 	  0.000429900
3084 	  0.000429933
3085 	  0.000429867
3086 	  0.000430000
3087 	  0.000429800
3088 	  0.000430000
3089 	  0.000429933
3090 	  0.000429900
3091 	  0.000429800
3092 	  0.000429767
3093 	  0.000429933
3094 	  0.000429867
3095 	  0.000429867
3096 	  0.000429867
3097 	  0.000429900
3098 	  0.000429967
3099 	  0.000430000
3100 	  0.000429967
3101 	  0.000429833
3102 	  0.000429900
3103 	  0.000429567
3104 	  0.000430200
3105 	  0.000429667
3106 	  0.000429967
3107 	  0.000429867
3108 	  0.000429700
3109 	  0.000429900
3110 	  0.000430133
3111 	  0.000429700
3112 	  0.000430100
3113 	  0.000429933
3114 	  0.000429533
3115 	  0.000429867
3116 	  0.000429933
3117 	  0.000429833
3118 	  0.000429900
3119 	  0.000429833
3120 	  0.000429933
3121 	  0.000429900
3122 	  0.000429800
3123 	  0.000429933
3124 	  0.000429833
3125 	  0.000429467
3126 	  0.000429933
3127 	  0.000429900
3128 	  0.000429933
3129 	  0.000429933
3130 	  0.000429867
3131 	  0.000429800
3132 	  0.000429933
3133 	  0.000429867
3134 	  0.000429900
3135 	  0.000429867
3136 	  0.000429900
3137 	  0.000430067
3138 	  0.000429933
3139 	  0.000429800
3140 	  0.000430000
3141 	  0.000429800
3142 	  0.000429967
3143 	  0.000429833
3144 	  0.000429767
3145 	  0.000429800
3146 	  0.000429800
3147 	  0.000429867
3148 	  0.000429967
3149 	  0.000429800
3150 	  0.000429967
3151 	  0.000429900
3152 	  0.000429767
3153 	  0.000429867
3154 	  0.000429700
3155 	  0.000429933
3156 	  0.000429933
3157 	  0.000429800
3158 	  0.000429933
3159 	  0.000429833
3160 	  0.000429900
3161 	  0.000429800
3162 	  0.000429767
3163 	  0.000429900
3164 	  0.000429967
3165 	  0.000429933
3166 	  0.000429833
3167 	  0.000429900
3168 	  0.000429800
3169 	  0.000429967
3170 	  0.000429833
3171 	  0.000429833
3172 	  0.000429900
3173 	  0.000429833
3174 	  0.000430000
3175 	  0.000429933
3176 	  0.000429833
3177 	  0.000429800
3178 	  0.000429767
3179 	  0.000429900
3180 	  0.000430000
3181 	  0.000429800
3182 	  0.000429833
3183 	  0.000429833
3184 	  0.000429833
3185 	  0.000429900
3186 	  0.000429800
3187 	  0.000430033
3188 	  0.000430167
3189 	  0.000429600
3190 	  0.000429933
3191 	  0.000430000
3192 	  0.000429833
3193 	  0.000430000
3194 	  0.000429867
3195 	  0.000429767
3196 	  0.000429933
3197 	  0.000429867
3198 	  0.000429867
3199 	  0.000429933
3200 	  0.000429900
3201 	  0.000429933
3202 	  0.000429900
3203 	  0.000429967
3204 	  0.000444200
3205 	  0.000429867
3206 	  0.000429833
3207 	  0.000429900
3208 	  0.000429767
3209 	  0.000430000
3210 	  0.000429933
3211 	  0.000429867
3212 	  0.000429867
3213 	  0.000429900
3214 	  0.000429900
3215 	  0.000429867
3216 	  0.000429833
3217 	  0.000429967
3218 	  0.000439467
3219 	  0.000429833
3220 	  0.000429933
3221 	  0.000429833
3222 	  0.000429900
3223 	  0.000429967
3224 	  0.000429867
3225 	  0.000429900
3226 	  0.000429867
3227 	  0.000429867
3228 	  0.000429933
3229 	  0.000429933
3230 	  0.000429900
3231 	  0.000429967
3232 	  0.000429800
3233 	  0.000429867
3234 	  0.000429700
3235 	  0.000429967
3236 	  0.000430000
3237 	  0.000429800
3238 	  0.000429900
3239 	  0.000429800
3240 	  0.000429767
3241 	  0.000429967
3242 	  0.000429833
3243 	  0.000429900
3244 	  0.000429933
3245 	  0.000429767
3246 	  0.000429933
3247 	  0.000429967
3248 	  0.000429700
3249 	  0.000429933
3250 	  0.000429867
3251 	  0.000429933
3252 	  0.000434700
3253 	  0.000429833
3254 	  0.000429833
3255 	  0.000429967
3256 	  0.000429867
3257 	  0.000429933
3258 	  0.000429833
3259 	  0.000429867
3260 	  0.000429767
3261 	  0.000429900
3262 	  0.000429867
3263 	  0.000429933
3264 	  0.000429867
3265 	  0.000430000
3266 	  0.000429867
3267 	  0.000429933
3268 	  0.000429833
3269 	  0.000429933
3270 	  0.000429867
3271 	  0.000430000
3272 	  0.000429867
3273 	  0.000430000
3274 	  0.000429933
3275 	  0.000429967
3276 	  0.000429833
3277 	  0.000429933
3278 	  0.000429933
3279 	  0.000429900
3280 	  0.000429933
3281 	  0.000429833
3282 	  0.000429833
3283 	  0.000429833
3284 	  0.000429833
3285 	  0.000429967
3286 	  0.000429833
3287 	  0.000429967
3288 	  0.000429900
3289 	  0.000429933
3290 	  0.000429867
3291 	  0.000429900
3292 	  0.000429900
3293 	  0.000430033
3294 	  0.000429933
3295 	  0.000429833
3296 	  0.000429900
3297 	  0.000429933
3298 	  0.000429967
3299 	  0.000429900
3300 	  0.000429900
3301 	  0.000429933
3302 	  0.000429800
3303 	  0.000429933
3304 	  0.000429867
3305 	  0.000429800
3306 	  0.000429967
3307 	  0.000429867
3308 	  0.000429933
3309 	  0.000429967
3310 	  0.000429867
3311 	  0.000429867
3312 	  0.000429867
3313 	  0.000429667
3314 	  0.000429933
3315 	  0.000429867
3316 	  0.000429800
3317 	  0.000429800
3318 	  0.000429933
3319 	  0.000429933
3320 	  0.000429967
3321 	  0.000429667
3322 	  0.000429967
3323 	  0.000429900
3324 	  0.000429800
3325 	  0.000429933
3326 	  0.000429867
3327 	  0.000429867
3328 	  0.000429833
3329 	  0.000430000
3330 	  0.000429500
3331 	  0.000429867
3332 	  0.000429867
3333 	  0.000429967
3334 	  0.000429733
3335 	  0.000430000
3336 	  0.000429867
3337 	  0.000429933
3338 	  0.000429867
3339 	  0.000429967
3340 	  0.000429933
3341 	  0.000429800
3342 	  0.000429800
3343 	  0.000429967
3344 	  0.000429900
3345 	  0.000429900
3346 	  0.000429800
3347 	  0.000429900
3348 	  0.000429800
3349 	  0.000429967
3350 	  0.000429900
3351 	  0.000430000
3352 	  0.000429833
3353 	  0.000429867
3354 	  0.000429833
3355 	  0.000429933
3356 	  0.000429967
3357 	  0.000429833
3358 	  0.000429833
3359 	  0.000430000
3360 	  0.000429933
3361 	  0.000429933
3362 	  0.000429800
3363 	  0.000430000
3364 	  0.000429833
3365 	  0.000430000
3366 	  0.000429767
3367 	  0.000429900
3368 	  0.000429867
3369 	  0.000430033
3370 	  0.000429900
3371 	  0.000429867
3372 	  0.000429933
3373 	  0.000429933
3374 	  0.000429800
3375 	  0.000429933
3376 	  0.000429833
3377 	  0.000429833
3378 	  0.000429967
3379 	  0.000429800
3380 	  0.000429933
3381 	  0.000429900
3382 	  0.000429900
3383 	  0.000430000
3384 	  0.000429800
3385 	  0.000430033
3386 	  0.000429767
3387 	  0.000430000
3388 	  0.000429833
3389 	  0.000429900
3390 	  0.000429933
3391 	  0.000429800
3392 	  0.000429700
3393 	  0.000429933
3394 	  0.000429900
3395 	  0.000429967
3396 	  0.000429833
3397 	  0.000429967
3398 	  0.000429867
3399 	  0.000429933
3400 	  0.000429900
3401 	  0.000429800
3402 	  0.000429800
3403 	  0.000429900
3404 	  0.000429867
3405 	  0.000430067
3406 	  0.000429800
3407 	  0.000429967
3408 	  0.000429867
3409 	  0.000429933
3410 	  0.000429833
3411 	  0.000429900
3412 	  0.000429900
3413 	  0.000429867
3414 	  0.000429800
3415 	  0.000429967
3416 	  0.000429700
3417 	  0.000429933
3418 	  0.000429933
3419 	  0.000429800
3420 	  0.000429900
3421 	  0.000429900
3422 	  0.000429833
3423 	  0.000429933
3424 	  0.000430000
3425 	  0.000429833
3426 	  0.000429900
3427 	  0.000429867
3428 	  0.000429833
3429 	  0.000429967
3430 	  0.000429900
3431 	  0.000429933
3432 	  0.000430033
3433 	  0.000429833
3434 	  0.000429967
3435 	  0.000429767
3436 	  0.000429967
3437 	  0.000439500
3438 	  0.000429933
3439 	  0.000429900
3440 	  0.000429933
3441 	  0.000429867
3442 	  0.000429933
3443 	  0.000429833
3444 	  0.000429900
3445 	  0.000429967
3446 	  0.000429867
3447 	  0.000430000
3448 	  0.000429800
3449 	  0.000429900
3450 	  0.000429967
3451 	  0.000439500
3452 	  0.000429967
3453 	  0.000429900
3454 	  0.000429867
3455 	  0.000429900
3456 	  0.000429833
3457 	  0.000429933
3458 	  0.000429967
3459 	  0.000429833
3460 	  0.000429833
3461 	  0.000429833
3462 	  0.000429767
3463 	  0.000429833
3464 	  0.000430000
3465 	  0.000429867
3466 	  0.000429967
3467 	  0.000429833
3468 	  0.000429867
3469 	  0.000429867
3470 	  0.000429833
3471 	  0.000429933
3472 	  0.000429900
3473 	  0.000429833
3474 	  0.000429867
3475 	  0.000429933
3476 	  0.000429833
3477 	  0.000429900
3478 	  0.000430000
3479 	  0.000429933
3480 	  0.000429767
3481 	  0.000429800
3482 	  0.000429900
3483 	  0.000429933
3484 	  0.000429833
3485 	  0.000429900
3486 	  0.000429800
3487 	  0.000429933
3488 	  0.000429867
3489 	  0.000429833
3490 	  0.000429900
3491 	  0.000429900
3492 	  0.000429933
3493 	  0.000429833
3494 	  0.000429867
3495 	  0.000429833
3496 	  0.000429900
3497 	  0.000429967
3498 	  0.000429833
3499 	  0.000429867
3500 	  0.000429867
3501 	  0.000429733
3502 	  0.000430000
3503 	  0.000429933
3504 	  0.000429867
3505 	  0.000429900
3506 	  0.000430000
3507 	  0.000429800
3508 	  0.000429867
3509 	  0.000429800
3510 	  0.000430033
3511 	  0.000429700
3512 	  0.000429867
3513 	  0.000429967
3514 	  0.000429800
3515 	  0.000429900
3516 	  0.000429867
3517 	  0.000430000
3518 	  0.000429867
3519 	  0.000430067
3520 	  0.000429900
3521 	  0.000429933
3522 	  0.000429967
3523 	  0.000429933
3524 	  0.000429867
3525 	  0.000429867
3526 	  0.000429900
3527 	  0.000429800
3528 	  0.000429900
3529 	  0.000429833
3530 	  0.000429867
3531 	  0.000429967
3532 	  0.000429900
3533 	  0.000429967
3534 	  0.000429900
3535 	  0.000429567
3536 	  0.000429900
3537 	  0.000429833
3538 	  0.000429933
3539 	  0.000429967
3540 	  0.000429867
3541 	  0.000429867
3542 	  0.000429867
3543 	  0.000429767
3544 	  0.000429900
3545 	  0.000430000
3546 	  0.000429967
3547 	  0.000429867
3548 	  0.000429867
3549 	  0.000429900
3550 	  0.000430033
3551 	  0.000429833
3552 	  0.000429967
3553 	  0.000429900
3554 	  0.000429933
3555 	  0.000429867
3556 	  0.000429933
3557 	  0.000429867
3558 	  0.000429967
3559 	  0.000430000
3560 	  0.000430000
3561 	  0.000429667
3562 	  0.000429900
3563 	  0.000429767
3564 	  0.000429967
3565 	  0.000429933
3566 	  0.000429967
3567 	  0.000429867
3568 	  0.000429933
3569 	  0.000429867
3570 	  0.000429833
3571 	  0.000429833
3572 	  0.000429967
3573 	  0.000429833
3574 	  0.000429967
3575 	  0.000429900
3576 	  0.000429833
3577 	  0.000429867
3578 	  0.000429933
3579 	  0.000429867
3580 	  0.000429900
3581 	  0.000429967
3582 	  0.000429900
3583 	  0.000429967
3584 	  0.000429900
3585 	  0.000429967
3586 	  0.000430000
3587 	  0.000429800
3588 	  0.000429867
3589 	  0.000429867
3590 	  0.000429933
3591 	  0.000429800
3592 	  0.000429967
3593 	  0.000429800
3594 	  0.000429867
3595 	  0.000429900
3596 	  0.000429900
3597 	  0.000429933
3598 	  0.000429800
3599 	  0.000429767
3600 	  0.000429867
3601 	  0.000429967
3602 	  0.000429933
3603 	  0.000430000
3604 	  0.000429800
3605 	  0.000429867
3606 	  0.000429767
3607 	  0.000429867
3608 	  0.000429867
3609 	  0.000429900
3610 	  0.000429900
3611 	  0.000429933
3612 	  0.000430000
3613 	  0.000429733
3614 	  0.000429867
3615 	  0.000429800
3616 	  0.000429900
3617 	  0.000429867
3618 	  0.000430000
3619 	  0.000429800
3620 	  0.000429967
3621 	  0.000429933
3622 	  0.000429900
3623 	  0.000429833
3624 	  0.000429900
3625 	  0.000429833
3626 	  0.000429867
3627 	  0.000429867
3628 	  0.000429867
3629 	  0.000429900
3630 	  0.000429867
3631 	  0.000429867
3632 	  0.000429833
3633 	  0.000429900
3634 	  0.000429900
3635 	  0.000429767
3636 	  0.000430067
3637 	  0.000429933
3638 	  0.000429867
3639 	  0.000429800
3640 	  0.000429800
3641 	  0.000429833
3642 	  0.000429933
3643 	  0.000429967
3644 	  0.000429833
3645 	  0.000429933
3646 	  0.000429867
3647 	  0.000429867
3648 	  0.000429900
3649 	  0.000430000
3650 	  0.000429867
3651 	  0.000429867
3652 	  0.000429767
3653 	  0.000429867
3654 	  0.000429967
3655 	  0.000429767
3656 	  0.000429800
3657 	  0.000429833
3658 	  0.000429833
3659 	  0.000429867
3660 	  0.000429833
3661 	  0.000429833
3662 	  0.000429900
3663 	  0.000429867
3664 	  0.000429867
3665 	  0.000429867
3666 	  0.000430000
3667 	  0.000429867
3668 	  0.000429933
3669 	  0.000429833
3670 	  0.000444233
3671 	  0.000429700
3672 	  0.000429900
3673 	  0.000429800
3674 	  0.000429933
3675 	  0.000429900
3676 	  0.000429967
3677 	  0.000429767
3678 	  0.000430067
3679 	  0.000429833
3680 	  0.000429900
3681 	  0.000429833
3682 	  0.000429833
3683 	  0.000439433
3684 	  0.000429967
3685 	  0.000429733
3686 	  0.000429900
3687 	  0.000429867
3688 	  0.000429833
3689 	  0.000429867
3690 	  0.000429967
3691 	  0.000429900
3692 	  0.000429933
3693 	  0.000429900
3694 	  0.000429867
3695 	  0.000429900
3696 	  0.000429933
3697 	  0.000429800
3698 	  0.000429933
3699 	  0.000429867
3700 	  0.000429900
3701 	  0.000429933
3702 	  0.000429800
3703 	  0.000429900
3704 	  0.000429933
3705 	  0.000429900
3706 	  0.000429867
3707 	  0.000429800
3708 	  0.000429800
3709 	  0.000429800
3710 	  0.000429900
3711 	  0.000429800
3712 	  0.000429867
3713 	  0.000430167
3714 	  0.000429633
3715 	  0.000429833
3716 	  0.000429867
3717 	  0.000429867
3718 	  0.000430067
3719 	  0.000429833
3720 	  0.000429933
3721 	  0.000429833
3722 	  0.000429967
3723 	  0.000429800
3724 	  0.000429933
3725 	  0.000429800
3726 	  0.000429933
3727 	  0.000429800
3728 	  0.000429933
3729 	  0.000429933
3730 	  0.000429900
3731 	  0.000429833
3732 	  0.000429933
3733 	  0.000429900
3734 	  0.000430033
3735 	  0.000429767
3736 	  0.000430000
3737 	  0.000429900
3738 	  0.000430000
3739 	  0.000429467
3740 	  0.000429833
3741 	  0.000429900
3742 	  0.000429933
3743 	  0.000429867
3744 	  0.000429933
3745 	  0.000429867
3746 	  0.000430000
3747 	  0.000429800
3748 	  0.000429900
3749 	  0.000429933
3750 	  0.000429767
3751 	  0.000429900
3752 	  0.000430000
3753 	  0.000429867
3754 	  0.000429933
3755 	  0.000429967
3756 	  0.000429833
3757 	  0.000429900
3758 	  0.000429933
3759 	  0.000429833
3760 	  0.000429900
3761 	  0.000429833
3762 	  0.000429867
3763 	  0.000429967
3764 	  0.000429967
3765 	  0.000429900
3766 	  0.000430033
3767 	  0.000429867
3768 	  0.000429900
3769 	  0.000429833
3770 	  0.000429833
3771 	  0.000429833
3772 	  0.000429900
3773 	  0.000429967
3774 	  0.000429833
3775 	  0.000429867
3776 	  0.000429867
3777 	  0.000429867
3778 	  0.000429833
3779 	  0.000429833
3780 	  0.000429833
3781 	  0.000429900
3782 	  0.000429933
3783 	  0.000429933
3784 	  0.000429967
3785 	  0.000429767
3786 	  0.000429800
3787 	  0.000430000
3788 	  0.000429767
3789 	  0.000429933
3790 	  0.000429967
3791 	  0.000429900
3792 	  0.000429867
3793 	  0.000429900
3794 	  0.000429867
3795 	  0.000429867
3796 	  0.000429833
3797 	  0.000429833
3798 	  0.000429967
3799 	  0.000429967
3800 	  0.000429900
3801 	  0.000429900
3802 	  0.000429900
3803 	  0.000429833
3804 	  0.000429867
3805 	  0.000429900
3806 	  0.000429967
3807 	  0.000429900
3808 	  0.000429867
3809 	  0.000429867
3810 	  0.000429967
3811 	  0.000429867
3812 	  0.000429833
3813 	  0.000429833
3814 	  0.000429933
3815 	  0.000429833
3816 	  0.000429800
3817 	  0.000429800
3818 	  0.000429800
3819 	  0.000429867
3820 	  0.000429767
3821 	  0.000429900
3822 	  0.000429967
3823 	  0.000429833
3824 	  0.000429833
3825 	  0.000429900
3826 	  0.000429933
3827 	  0.000429900
3828 	  0.000429867
3829 	  0.000429800
3830 	  0.000429900
3831 	  0.000429800
3832 	  0.000429967
3833 	  0.000429867
3834 	  0.000429967
3835 	  0.000429933
3836 	  0.000429800
3837 	  0.000429800
3838 	  0.000429833
3839 	  0.000429900
3840 	  0.000429967
3841 	  0.000429933
3842 	  0.000429767
3843 	  0.000429967
3844 	  0.000429900
3845 	  0.000429833
3846 	  0.000429933
3847 	  0.000429900
3848 	  0.000429933
3849 	  0.000429900
3850 	  0.000429933
3851 	  0.000429967
3852 	  0.000429900
3853 	  0.000430000
3854 	  0.000429867
3855 	  0.000429867
3856 	  0.000429900
3857 	  0.000429833
3858 	  0.000429900
3859 	  0.000429833
3860 	  0.000429767
3861 	  0.000429867
3862 	  0.000429833
3863 	  0.000429867
3864 	  0.000434733
3865 	  0.000429967
3866 	  0.000429767
3867 	  0.000429967
3868 	  0.000429867
3869 	  0.000429867
3870 	  0.000429833
3871 	  0.000434700
3872 	  0.000429800
